id,label
2999,1
3000,0
3001,0
3002,0
3003,1
3004,1
3005,1
3006,0
3007,1
3008,1
3009,1
3010,1
3011,0
3012,0
3013,1
3014,0
3015,0
3016,1
3017,1
3018,1
3019,1
3020,1
3021,1
3022,1
3023,0
3024,0
3025,0
3026,0
3027,0
3028,1
3029,1
3030,1
3031,1
3032,0
3033,0
3034,1
3035,0
3036,1
3037,1
3038,0
3039,1
3040,0
3041,1
3042,1
3043,0
3044,1
3045,1
3046,1
3047,1
3048,0
3049,1
3050,1
3051,0
3052,1
3053,0
3054,0
3055,0
3056,0
3057,1
3058,1
3059,1
3060,1
3061,0
3062,1
3063,1
3064,1
3065,1
3066,0
3067,1
3068,0
3069,0
3070,0
3071,1
3072,1
3073,0
3074,1
3075,1
3076,1
3077,0
3078,1
3079,1
3080,0
3081,1
3082,1
3083,0
3084,1
3085,1
3086,1
3087,0
3088,0
3089,1
3090,1
3091,0
3092,1
3093,0
3094,0
3095,1
3096,1
3097,1
3098,1
3099,0
3100,0
3101,0
3102,1
3103,1
3104,1
3105,0
3106,0
3107,0
3108,0
3109,1
3110,0
3111,0
3112,1
3113,0
3114,0
3115,1
3116,1
3117,1
3118,0
3119,0
3120,1
3121,1
3122,0
3123,1
3124,1
3125,1
3126,1
3127,1
3128,0
3129,0
3130,0
3131,1
3132,1
3133,1
3134,0
3135,0
3136,1
3137,1
3138,0
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,1
3146,1
3147,0
3148,0
3149,0
3150,1
3151,0
3152,1
3153,1
3154,1
3155,0
3156,1
3157,1
3158,0
3159,0
3160,0
3161,0
3162,0
3163,0
3164,1
3165,0
3166,1
3167,0
3168,0
3169,1
3170,0
3171,0
3172,1
3173,0
3174,1
3175,1
3176,1
3177,1
3178,1
3179,1
3180,0
3181,1
3182,0
3183,1
3184,0
3185,1
3186,1
3187,1
3188,1
3189,0
3190,1
3191,0
3192,1
3193,0
3194,1
3195,1
3196,1
3197,1
3198,0
3199,1
3200,1
3201,0
3202,0
3203,1
3204,0
3205,1
3206,0
3207,0
3208,0
3209,0
3210,1
3211,0
3212,0
3213,0
3214,0
3215,0
3216,1
3217,0
3218,0
3219,0
3220,0
3221,1
3222,0
3223,1
3224,1
3225,1
3226,0
3227,1
3228,0
3229,0
3230,0
3231,0
3232,1
3233,1
3234,0
3235,0
3236,1
3237,1
3238,1
3239,0
3240,1
3241,1
3242,1
3243,1
3244,0
3245,1
3246,0
3247,0
3248,1
3249,0
3250,0
3251,1
3252,1
3253,1
3254,0
3255,0
3256,0
3257,1
3258,1
3259,1
3260,1
3261,0
3262,1
3263,0
3264,0
3265,0
3266,0
3267,0
3268,1
3269,1
3270,0
3271,0
3272,0
3273,0
3274,1
3275,1
3276,0
3277,1
3278,1
3279,0
3280,0
3281,1
3282,1
3283,0
3284,0
3285,0
3286,0
3287,0
3288,0
3289,1
3290,0
3291,1
3292,1
3293,1
3294,0
3295,1
3296,1
3297,1
3298,1
3299,0
3300,0
3301,1
3302,0
3303,0
3304,0
3305,1
3306,0
3307,1
3308,1
3309,0
3310,0
3311,0
3312,0
3313,1
3314,1
3315,0
3316,1
3317,0
3318,0
3319,1
3320,1
3321,1
3322,0
3323,1
3324,0
3325,1
3326,1
3327,1
3328,0
3329,0
3330,0
3331,1
3332,0
3333,1
3334,1
3335,1
3336,0
3337,1
3338,0
3339,1
3340,0
3341,1
3342,0
3343,1
3344,0
3345,0
3346,0
3347,0
3348,1
3349,0
3350,0
3351,1
3352,0
3353,1
3354,0
3355,0
3356,0
3357,0
3358,0
3359,1
3360,1
3361,1
3362,0
3363,1
3364,1
3365,0
3366,1
3367,1
3368,1
3369,0
3370,1
3371,0
3372,0
3373,1
3374,1
3375,1
3376,0
3377,0
3378,0
3379,0
3380,0
3381,1
3382,0
3383,1
3384,1
3385,0
3386,1
3387,1
3388,0
3389,1
3390,1
3391,0
3392,1
3393,0
3394,0
3395,1
3396,0
3397,1
3398,1
3399,1
3400,0
3401,1
3402,0
3403,0
3404,0
3405,0
3406,1
3407,0
3408,0
3409,1
3410,0
3411,0
3412,1
3413,0
3414,0
3415,1
3416,0
3417,1
3418,1
3419,1
3420,0
3421,1
3422,1
3423,0
3424,0
3425,1
3426,1
3427,0
3428,0
3429,1
3430,1
3431,1
3432,1
3433,0
3434,0
3435,1
3436,1
3437,0
3438,0
3439,0
3440,1
3441,1
3442,0
3443,0
3444,1
3445,0
3446,0
3447,1
3448,0
3449,0
3450,1
3451,0
3452,1
3453,0
3454,0
3455,1
3456,1
3457,0
3458,1
3459,0
3460,1
3461,1
3462,0
3463,1
3464,0
3465,0
3466,1
3467,1
3468,1
3469,1
3470,0
3471,0
3472,0
3473,0
3474,0
3475,1
3476,0
3477,0
3478,0
3479,1
3480,1
3481,1
3482,0
3483,0
3484,1
3485,0
3486,1
3487,0
3488,1
3489,0
3490,1
3491,1
3492,1
3493,0
3494,0
3495,1
3496,1
3497,0
3498,1
3499,1
3500,1
3501,1
3502,1
3503,0
3504,1
3505,1
3506,0
3507,0
3508,0
3509,0
3510,0
3511,1
3512,0
3513,0
3514,1
3515,0
3516,0
3517,0
3518,1
3519,0
3520,0
3521,0
3522,0
3523,1
3524,0
3525,1
3526,1
3527,1
3528,0
3529,1
3530,1
3531,0
3532,1
3533,1
3534,0
3535,1
3536,1
3537,0
3538,1
3539,0
3540,1
3541,1
3542,1
3543,1
3544,0
3545,0
3546,0
3547,1
3548,0
3549,0
3550,1
3551,0
3552,1
3553,1
3554,1
3555,0
3556,0
3557,0
3558,0
3559,0
3560,1
3561,1
3562,1
3563,0
3564,1
3565,0
3566,1
3567,1
3568,1
3569,0
3570,1
3571,1
3572,0
3573,1
3574,1
3575,1
3576,0
3577,1
3578,0
3579,1
3580,0
3581,0
3582,1
3583,0
3584,1
3585,1
3586,1
3587,1
3588,0
3589,1
3590,0
3591,1
3592,0
3593,0
3594,1
3595,0
3596,0
3597,1
3598,0
3599,0
3600,1
3601,0
3602,0
3603,0
3604,0
3605,1
3606,1
3607,0
3608,1
3609,0
3610,0
3611,0
3612,1
3613,0
3614,1
3615,1
3616,0
3617,0
3618,0
3619,1
3620,0
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,1
3630,0
3631,1
3632,0
3633,1
3634,1
3635,1
3636,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,1
3644,1
3645,1
3646,1
3647,1
3648,0
3649,1
3650,1
3651,1
3652,0
3653,1
3654,0
3655,1
3656,1
3657,0
3658,1
3659,0
3660,0
3661,0
3662,0
3663,1
3664,1
3665,0
3666,0
3667,1
3668,1
3669,1
3670,1
3671,0
3672,0
3673,0
3674,1
3675,0
3676,0
3677,0
3678,0
3679,1
3680,0
3681,1
3682,0
3683,0
3684,0
3685,0
3686,0
3687,0
3688,1
3689,0
3690,1
3691,0
3692,0
3693,0
3694,0
3695,1
3696,1
3697,1
3698,1
3699,1
3700,0
3701,0
3702,0
3703,1
3704,0
3705,0
3706,0
3707,0
3708,0
3709,0
3710,0
3711,1
3712,1
3713,1
3714,1
3715,1
3716,0
3717,0
3718,1
3719,0
3720,0
3721,1
3722,1
3723,0
3724,0
3725,0
3726,1
3727,1
3728,0
3729,0
3730,0
3731,0
3732,1
3733,1
3734,0
3735,1
3736,0
3737,0
3738,0
3739,0
3740,1
3741,1
3742,0
3743,1
3744,1
3745,0
3746,1
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,1
3757,1
3758,0
3759,1
3760,1
3761,1
3762,1
3763,1
3764,0
3765,0
3766,0
3767,0
3768,0
3769,1
3770,0
3771,1
3772,1
3773,1
3774,0
3775,1
3776,0
3777,0
3778,1
3779,0
3780,1
3781,0
3782,1
3783,1
3784,1
3785,1
3786,0
3787,0
3788,1
3789,0
3790,0
3791,0
3792,0
3793,0
3794,1
3795,1
3796,0
3797,1
3798,1
3799,1
3800,1
3801,1
3802,1
3803,0
3804,1
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,1
3815,0
3816,1
3817,0
3818,1
3819,0
3820,0
3821,0
3822,1
3823,1
3824,0
3825,0
3826,1
3827,1
3828,0
3829,0
3830,0
3831,1
3832,0
3833,0
3834,0
3835,0
3836,1
3837,0
3838,1
3839,0
3840,0
3841,1
3842,0
3843,1
3844,1
3845,1
3846,1
3847,0
3848,1
3849,0
3850,0
3851,0
3852,1
3853,0
3854,0
3855,0
3856,0
3857,1
3858,1
3859,0
3860,0
3861,0
3862,0
3863,0
3864,1
3865,1
3866,0
3867,1
3868,0
3869,0
3870,0
3871,0
3872,1
3873,0
3874,1
3875,0
3876,1
3877,0
3878,1
3879,0
3880,1
3881,1
3882,0
3883,0
3884,1
3885,1
3886,0
3887,1
3888,0
3889,1
3890,1
3891,1
3892,0
3893,0
3894,1
3895,1
3896,0
3897,0
3898,0
3899,1
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,1
3907,0
3908,1
3909,1
3910,1
3911,0
3912,1
3913,1
3914,0
3915,1
3916,0
3917,0
3918,1
3919,1
3920,0
3921,0
3922,1
3923,1
3924,1
3925,1
3926,0
3927,0
3928,1
3929,1
3930,0
3931,0
3932,0
3933,1
3934,1
3935,1
3936,0
3937,1
3938,0
3939,1
3940,1
3941,0
3942,0
3943,1
3944,0
3945,1
3946,1
3947,0
3948,1
3949,0
3950,0
3951,1
3952,1
3953,0
3954,0
3955,0
3956,1
3957,0
3958,1
3959,0
3960,0
3961,0
3962,1
3963,0
3964,1
3965,0
3966,0
3967,1
3968,1
3969,0
3970,1
3971,0
3972,1
3973,0
3974,1
3975,0
3976,0
3977,1
3978,0
3979,1
3980,1
3981,1
3982,1
3983,1
3984,1
3985,0
3986,0
3987,1
3988,0
3989,1
3990,1
3991,0
3992,1
3993,1
3994,1
3995,0
3996,1
3997,1
3998,0
3999,1
4000,1
4001,1
4002,1
4003,0
4004,0
4005,0
4006,1
4007,1
4008,1
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,1
4016,0
4017,0
4018,1
4019,1
4020,0
4021,0
4022,1
4023,0
4024,1
4025,1
4026,1
4027,1
4028,0
4029,0
4030,0
4031,1
4032,0
4033,1
4034,0
4035,1
4036,0
4037,1
4038,0
4039,1
4040,0
4041,0
4042,0
4043,0
4044,1
4045,0
4046,0
4047,1
4048,1
4049,0
4050,1
4051,0
4052,1
4053,1
4054,1
4055,1
4056,0
4057,1
4058,0
4059,0
4060,0
4061,1
4062,0
4063,0
4064,0
4065,1
4066,0
4067,1
4068,1
4069,0
4070,0
4071,1
4072,1
4073,0
4074,1
4075,1
4076,1
4077,0
4078,1
4079,1
4080,1
4081,0
4082,0
4083,1
4084,0
4085,1
4086,1
4087,1
4088,1
4089,1
4090,0
4091,1
4092,1
4093,0
4094,0
4095,0
4096,0
4097,1
4098,1
4099,1
4100,0
4101,0
4102,1
4103,0
4104,1
4105,1
4106,0
4107,1
4108,0
4109,0
4110,1
4111,0
4112,0
4113,1
4114,0
4115,0
4116,0
4117,0
4118,1
4119,1
4120,1
4121,0
4122,0
4123,1
4124,0
4125,1
4126,1
4127,1
4128,0
4129,1
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,0
4140,1
4141,0
4142,1
4143,0
4144,1
4145,0
4146,1
4147,1
4148,1
4149,0
4150,0
4151,0
4152,0
4153,1
4154,1
4155,0
4156,1
4157,0
4158,1
4159,0
4160,0
4161,1
4162,1
4163,0
4164,1
4165,1
4166,1
4167,0
4168,1
4169,1
4170,0
4171,1
4172,1
4173,1
4174,1
4175,0
4176,0
4177,0
4178,0
4179,1
4180,0
4181,0
4182,0
4183,0
4184,1
4185,1
4186,0
4187,0
4188,1
4189,1
4190,0
4191,1
4192,1
4193,0
4194,0
4195,1
4196,0
4197,1
4198,0
4199,1
4200,0
4201,0
4202,0
4203,0
4204,1
4205,1
4206,0
4207,0
4208,1
4209,1
4210,1
4211,0
4212,1
4213,0
4214,1
4215,1
4216,0
4217,1
4218,0
4219,0
4220,1
4221,0
4222,0
4223,1
4224,1
4225,1
4226,1
4227,1
4228,0
4229,1
4230,1
4231,0
4232,0
4233,1
4234,1
4235,0
4236,1
4237,0
4238,0
4239,0
4240,1
4241,1
4242,1
4243,0
4244,1
4245,0
4246,0
4247,0
4248,0
4249,1
4250,0
4251,0
4252,1
4253,0
4254,1
4255,0
4256,1
4257,0
4258,0
4259,1
4260,0
4261,0
4262,0
4263,1
4264,1
4265,1
4266,1
4267,0
4268,0
4269,1
4270,0
4271,1
4272,1
4273,1
4274,0
4275,1
4276,1
4277,1
4278,0
4279,0
4280,0
4281,1
4282,0
4283,0
4284,0
4285,1
4286,1
4287,0
4288,0
4289,0
4290,1
4291,0
4292,1
4293,1
4294,1
4295,0
4296,0
4297,0
4298,1
4299,0
4300,0
4301,1
4302,1
4303,0
4304,1
4305,1
4306,1
4307,1
4308,0
4309,1
4310,0
4311,0
4312,0
4313,0
4314,1
4315,1
4316,1
4317,1
4318,1
4319,0
4320,0
4321,1
4322,1
4323,0
4324,1
4325,1
4326,1
4327,0
4328,0
4329,0
4330,0
4331,0
4332,1
4333,1
4334,0
4335,1
4336,0
4337,1
4338,0
4339,1
4340,1
4341,0
4342,1
4343,0
4344,1
4345,1
4346,0
4347,1
4348,1
4349,0
4350,1
4351,0
4352,0
4353,1
4354,1
4355,1
4356,1
4357,1
4358,1
4359,1
4360,0
4361,1
4362,0
4363,1
4364,1
4365,1
4366,0
4367,0
4368,0
4369,1
4370,0
4371,1
4372,0
4373,0
4374,0
4375,1
4376,1
4377,1
4378,1
4379,0
4380,0
4381,1
4382,0
4383,0
4384,1
4385,1
4386,0
4387,1
4388,0
4389,1
4390,1
4391,0
4392,0
4393,0
4394,1
4395,0
4396,1
4397,0
4398,1
4399,1
4400,0
4401,1
4402,0
4403,0
4404,0
4405,1
4406,0
4407,0
4408,0
4409,1
4410,0
4411,0
4412,0
4413,0
4414,1
4415,0
4416,0
4417,0
4418,1
4419,0
4420,1
4421,1
4422,0
4423,0
4424,1
4425,0
4426,0
4427,1
4428,0
4429,1
4430,1
4431,1
4432,1
4433,0
4434,0
4435,0
4436,1
4437,0
4438,1
4439,1
4440,0
4441,0
4442,0
4443,1
4444,1
4445,0
4446,1
4447,1
4448,1
4449,0
4450,0
4451,1
4452,1
4453,0
4454,0
4455,0
4456,1
4457,0
4458,0
4459,1
4460,0
4461,1
4462,0
4463,1
4464,1
4465,0
4466,0
4467,0
4468,1
4469,0
4470,0
4471,0
4472,1
4473,1
4474,0
4475,0
4476,0
4477,0
4478,0
4479,1
4480,1
4481,1
4482,1
4483,1
4484,1
4485,1
4486,1
4487,1
4488,0
4489,0
4490,0
4491,1
4492,1
4493,0
4494,0
4495,1
4496,1
4497,0
4498,0
4499,1
4500,0
4501,1
4502,1
4503,0
4504,0
4505,0
4506,0
4507,1
4508,0
4509,1
4510,0
4511,1
4512,1
4513,1
4514,0
4515,1
4516,1
4517,1
4518,0
4519,1
4520,1
4521,1
4522,1
4523,1
4524,1
4525,0
4526,0
4527,1
4528,0
4529,1
4530,0
4531,1
4532,0
4533,0
4534,1
4535,0
4536,1
4537,0
4538,1
4539,0
4540,0
4541,0
4542,0
4543,1
4544,1
4545,1
4546,1
4547,0
4548,1
4549,1
4550,0
4551,0
4552,0
4553,0
4554,0
4555,0
4556,1
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,1
4564,0
4565,1
4566,1
4567,1
4568,1
4569,0
4570,0
4571,0
4572,0
4573,1
4574,0
4575,1
4576,1
4577,0
4578,0
4579,1
4580,1
4581,0
4582,0
4583,1
4584,1
4585,1
4586,0
4587,0
4588,0
4589,0
4590,0
4591,1
4592,1
4593,0
4594,0
4595,1
4596,0
4597,0
4598,1
4599,1
4600,1
4601,0
4602,0
4603,1
4604,0
4605,0
4606,1
4607,0
4608,0
4609,1
4610,1
4611,1
4612,0
4613,1
4614,1
4615,0
4616,1
4617,1
4618,1
4619,0
4620,0
4621,1
4622,0
4623,1
4624,1
4625,1
4626,0
4627,0
4628,0
4629,0
4630,1
4631,1
4632,0
4633,1
4634,1
4635,0
4636,0
4637,1
4638,1
4639,1
4640,0
4641,1
4642,0
4643,1
4644,0
4645,0
4646,1
4647,0
4648,1
4649,0
4650,1
4651,1
4652,1
4653,1
4654,0
4655,1
4656,1
4657,0
4658,1
4659,0
4660,1
4661,1
4662,0
4663,1
4664,0
4665,0
4666,1
4667,0
4668,0
4669,1
4670,0
4671,0
4672,0
4673,1
4674,1
4675,1
4676,0
4677,1
4678,0
4679,1
4680,0
4681,0
4682,0
4683,1
4684,1
4685,0
4686,1
4687,1
4688,1
4689,1
4690,1
4691,0
4692,1
4693,0
4694,0
4695,1
4696,0
4697,0
4698,1
4699,1
4700,1
4701,1
4702,0
4703,1
4704,0
4705,0
4706,1
4707,0
4708,1
4709,1
4710,1
4711,0
4712,1
4713,0
4714,0
4715,1
4716,0
4717,1
4718,1
4719,1
4720,0
4721,1
4722,0
4723,1
4724,0
4725,0
4726,1
4727,0
4728,0
4729,0
4730,1
4731,1
4732,1
4733,0
4734,0
4735,1
4736,0
4737,1
4738,1
4739,0
4740,1
4741,1
4742,1
4743,1
4744,0
4745,1
4746,0
4747,0
4748,1
4749,1
4750,0
4751,1
4752,1
4753,0
4754,1
4755,1
4756,1
4757,0
4758,0
4759,1
4760,1
4761,1
4762,0
4763,1
4764,1
4765,1
4766,1
4767,0
4768,0
4769,0
4770,1
4771,1
4772,0
4773,1
4774,0
4775,0
4776,0
4777,1
4778,1
4779,1
4780,1
4781,1
4782,0
4783,0
4784,0
4785,1
4786,1
4787,0
4788,1
4789,0
4790,1
4791,0
4792,0
4793,0
4794,0
4795,0
4796,1
4797,0
4798,0
4799,0
4800,1
4801,0
4802,0
4803,0
4804,0
4805,1
4806,0
4807,0
4808,0
4809,0
4810,0
4811,1
4812,0
4813,1
4814,1
4815,1
4816,1
4817,0
4818,0
4819,1
4820,0
4821,0
4822,1
4823,1
4824,0
4825,1
4826,1
4827,1
4828,0
4829,1
4830,0
4831,0
4832,0
4833,1
4834,1
4835,0
4836,0
4837,1
4838,1
4839,0
4840,1
4841,0
4842,1
4843,0
4844,1
4845,1
4846,1
4847,0
4848,1
4849,0
4850,1
4851,0
4852,1
4853,0
4854,0
4855,0
4856,0
4857,1
4858,0
4859,1
4860,0
4861,1
4862,1
4863,1
4864,0
4865,0
4866,1
4867,1
4868,0
4869,0
4870,1
4871,1
4872,1
4873,1
4874,0
4875,0
4876,1
4877,0
4878,0
4879,0
4880,0
4881,1
4882,1
4883,0
4884,1
4885,0
4886,1
4887,0
4888,1
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,1
4897,1
4898,1
4899,0
4900,0
4901,1
4902,0
4903,1
4904,0
4905,1
4906,0
4907,1
4908,1
4909,1
4910,0
4911,1
4912,1
4913,1
4914,0
4915,0
4916,1
4917,1
4918,1
4919,1
4920,1
4921,0
4922,1
4923,0
4924,1
4925,1
4926,1
4927,0
4928,0
4929,1
4930,0
4931,1
4932,1
4933,0
4934,1
4935,0
4936,0
4937,1
4938,1
4939,0
4940,1
4941,1
4942,0
4943,0
4944,1
4945,0
4946,1
4947,0
4948,1
4949,0
4950,0
4951,1
4952,0
4953,0
4954,1
4955,0
4956,1
4957,1
4958,0
4959,1
4960,0
4961,1
4962,0
4963,1
4964,1
4965,0
4966,0
4967,0
4968,1
4969,1
4970,0
4971,1
4972,1
4973,0
4974,0
4975,0
4976,1
4977,0
4978,1
4979,1
4980,0
4981,1
4982,1
4983,1
4984,1
4985,1
4986,1
4987,0
4988,1
4989,0
4990,0
4991,0
4992,1
4993,0
4994,0
4995,1
4996,1
4997,0
4998,0
4999,1
5000,0
5001,0
5002,1
5003,0
5004,1
5005,1
5006,0
5007,0
5008,0
5009,1
5010,1
5011,1
5012,0
5013,1
5014,0
5015,0
5016,1
5017,0
5018,1
5019,1
5020,1
5021,1
5022,1
5023,1
5024,0
5025,0
5026,1
5027,1
5028,0
5029,0
5030,0
5031,1
5032,0
5033,0
5034,1
5035,0
5036,0
5037,1
5038,1
5039,1
5040,1
5041,0
5042,1
5043,1
5044,0
5045,0
5046,1
5047,1
5048,1
5049,0
5050,1
5051,0
5052,0
5053,1
5054,1
5055,1
5056,0
5057,1
5058,0
5059,1
5060,1
5061,0
5062,0
5063,0
5064,0
5065,0
5066,1
5067,1
5068,0
5069,0
5070,0
5071,0
5072,1
5073,0
5074,1
5075,0
5076,0
5077,1
5078,0
5079,1
5080,1
5081,0
5082,1
5083,0
5084,1
5085,0
5086,1
5087,0
5088,1
5089,0
5090,0
5091,0
5092,0
5093,1
5094,0
5095,1
5096,1
5097,0
5098,1
5099,0
5100,0
5101,0
5102,0
5103,1
5104,0
5105,1
5106,1
5107,1
5108,0
5109,0
5110,0
5111,1
5112,1
5113,1
5114,1
5115,1
5116,0
5117,1
5118,1
5119,0
5120,1
5121,0
5122,0
5123,0
5124,0
5125,1
5126,1
5127,0
5128,0
5129,0
5130,0
5131,1
5132,0
5133,0
5134,1
5135,1
5136,0
5137,1
5138,1
5139,0
5140,1
5141,0
5142,0
5143,1
5144,1
5145,0
5146,1
5147,1
5148,0
5149,1
5150,1
5151,0
5152,0
5153,0
5154,1
5155,1
5156,1
5157,1
5158,1
5159,1
5160,0
5161,1
5162,1
5163,1
5164,0
5165,0
5166,1
5167,1
5168,0
5169,1
5170,1
5171,0
5172,0
5173,1
5174,1
5175,1
5176,1
5177,1
5178,0
5179,0
5180,0
5181,1
5182,0
5183,1
5184,1
5185,0
5186,0
5187,1
5188,0
5189,0
5190,1
5191,0
5192,1
5193,0
5194,0
5195,0
5196,1
5197,0
5198,0
5199,0
5200,0
5201,1
5202,1
5203,1
5204,0
5205,1
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,1
5213,1
5214,1
5215,1
5216,0
5217,0
5218,1
5219,1
5220,0
5221,0
5222,1
5223,1
5224,1
5225,1
5226,1
5227,1
5228,0
5229,1
5230,0
5231,0
5232,1
5233,1
5234,1
5235,0
5236,0
5237,1
5238,1
5239,1
5240,1
5241,0
5242,1
5243,1
5244,0
5245,0
5246,0
5247,1
5248,0
5249,0
5250,0
5251,1
5252,1
5253,1
5254,1
5255,1
5256,0
5257,0
5258,0
5259,1
5260,1
5261,0
5262,1
5263,0
5264,0
5265,0
5266,1
5267,0
5268,1
5269,1
5270,0
5271,0
5272,1
5273,1
5274,0
5275,0
5276,1
5277,0
5278,1
5279,1
5280,1
5281,0
5282,0
5283,1
5284,1
5285,1
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,1
5293,1
5294,0
5295,0
5296,1
5297,1
5298,0
5299,1
5300,1
5301,1
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,1
5310,0
5311,0
5312,0
5313,0
5314,0
5315,0
5316,1
5317,0
5318,1
5319,1
5320,0
5321,0
5322,1
5323,0
5324,0
5325,0
5326,1
5327,1
5328,0
5329,1
5330,0
5331,1
5332,0
5333,1
5334,1
5335,1
5336,0
5337,0
5338,1
5339,0
5340,1
5341,0
5342,1
5343,1
5344,0
5345,0
5346,1
5347,0
5348,1
5349,1
5350,0
5351,0
5352,1
5353,1
5354,1
5355,0
5356,0
5357,0
5358,1
5359,0
5360,0
5361,0
5362,1
5363,0
5364,1
5365,1
5366,1
5367,1
5368,0
5369,0
5370,0
5371,0
5372,0
5373,1
5374,1
5375,0
5376,1
5377,0
5378,0
5379,1
5380,1
5381,1
5382,1
5383,0
5384,0
5385,1
5386,0
5387,0
5388,1
5389,1
5390,1
5391,1
5392,1
5393,0
5394,0
5395,1
5396,1
5397,1
5398,1
5399,0
5400,1
5401,0
5402,1
5403,0
5404,0
5405,1
5406,1
5407,0
5408,1
5409,0
5410,1
5411,1
5412,1
5413,1
5414,1
5415,1
5416,0
5417,1
5418,0
5419,1
5420,0
5421,0
5422,0
5423,1
5424,1
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0
5431,1
5432,1
5433,0
5434,1
5435,1
5436,1
5437,0
5438,0
5439,0
5440,1
5441,1
5442,0
5443,0
5444,1
5445,0
5446,1
5447,0
5448,0
5449,1
5450,1
5451,0
5452,1
5453,0
5454,1
5455,1
5456,0
5457,0
5458,0
5459,0
5460,0
5461,1
5462,1
5463,0
5464,1
5465,1
5466,1
5467,1
5468,0
5469,0
5470,1
5471,1
5472,1
5473,1
5474,0
5475,0
5476,0
5477,0
5478,1
5479,1
5480,0
5481,0
5482,1
5483,0
5484,1
5485,1
5486,1
5487,1
5488,1
5489,0
5490,1
5491,0
5492,0
5493,1
5494,1
5495,0
5496,1
5497,1
5498,1
5499,0
5500,1
5501,1
5502,1
5503,0
5504,1
5505,0
5506,1
5507,1
5508,1
5509,1
5510,0
5511,0
5512,0
5513,1
5514,0
5515,0
5516,1
5517,1
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,1
5526,1
5527,1
5528,0
5529,1
5530,1
5531,1
5532,1
5533,1
5534,1
5535,1
5536,0
5537,1
5538,1
5539,0
5540,1
5541,0
5542,0
5543,0
5544,1
5545,1
5546,0
5547,1
5548,1
5549,0
5550,0
5551,1
5552,0
5553,1
5554,1
5555,0
5556,1
5557,0
5558,0
5559,0
5560,0
5561,0
5562,1
5563,0
5564,0
5565,0
5566,0
5567,0
5568,1
5569,1
5570,1
5571,0
5572,1
5573,1
5574,1
5575,0
5576,1
5577,1
5578,0
5579,1
5580,0
5581,0
5582,0
5583,0
5584,1
5585,0
5586,0
5587,1
5588,1
5589,0
5590,1
5591,1
5592,0
5593,1
5594,1
5595,0
5596,0
5597,0
5598,1
5599,0
5600,0
5601,0
5602,0
5603,1
5604,1
5605,0
5606,0
5607,0
5608,0
5609,1
5610,0
5611,1
5612,0
5613,1
5614,0
5615,0
5616,0
5617,0
5618,0
5619,1
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,0
5630,0
5631,1
5632,0
5633,0
5634,0
5635,0
5636,1
5637,0
5638,1
5639,1
5640,0
5641,0
5642,1
5643,0
5644,0
5645,0
5646,0
5647,0
5648,1
5649,1
5650,0
5651,0
5652,1
5653,1
5654,0
5655,0
5656,0
5657,1
5658,0
5659,1
5660,1
5661,1
5662,1
5663,0
5664,1
5665,1
5666,1
5667,0
5668,0
5669,0
5670,1
5671,0
5672,1
5673,1
5674,1
5675,0
5676,1
5677,1
5678,0
5679,1
5680,1
5681,0
5682,1
5683,0
5684,1
5685,1
5686,1
5687,1
5688,0
5689,1
5690,1
5691,1
5692,0
5693,1
5694,1
5695,1
5696,0
5697,0
5698,1
5699,0
5700,1
5701,1
5702,1
5703,1
5704,1
5705,0
5706,1
5707,0
5708,1
5709,1
5710,1
5711,1
5712,1
5713,0
5714,1
5715,0
5716,1
5717,0
5718,0
5719,1
5720,0
5721,0
5722,1
5723,0
5724,0
5725,1
5726,1
5727,1
5728,1
5729,1
5730,0
5731,0
5732,1
5733,0
5734,0
5735,0
5736,1
5737,0
5738,1
5739,1
5740,0
5741,0
5742,0
5743,1
5744,0
5745,0
5746,0
5747,1
5748,1
5749,0
5750,1
5751,0
5752,0
5753,0
5754,0
5755,0
5756,0
5757,0
5758,1
5759,1
5760,0
5761,1
5762,0
5763,0
5764,1
5765,1
5766,0
5767,1
5768,0
5769,0
5770,0
5771,0
5772,0
5773,0
5774,1
5775,0
5776,0
5777,0
5778,0
5779,0
5780,0
5781,0
5782,1
5783,0
5784,1
5785,0
5786,0
5787,0
5788,1
5789,1
5790,1
5791,1
5792,0
5793,0
5794,0
5795,1
5796,1
5797,0
